epi_week,country,state,loc,loc_type,disease, event,number,from_date,to_date,url
189324,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1893-06-11,1893-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991752
189325,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1893-06-18,1893-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991791
189326,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1893-06-25,1893-07-01,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991794
189326,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1893-06-25,1893-07-01,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991794
189326,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1893-06-25,1893-07-01,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991794
189327,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1893-07-02,1893-07-08,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991794
189327,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1893-07-02,1893-07-08,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991794
189327,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,2,1893-07-02,1893-07-08,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991794
189328,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1893-07-09,1893-07-15,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991795
189328,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1893-07-09,1893-07-15,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991795
189328,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1893-07-09,1893-07-15,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991795
189329,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,5,1893-07-16,1893-07-22,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991797
189330,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1893-07-23,1893-07-29,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991802
189330,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1893-07-23,1893-07-29,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991802
189331,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1893-07-30,1893-08-05,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991800
189332,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1893-08-06,1893-08-12,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991803
189333,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1893-08-13,1893-08-19,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991807
189334,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1893-08-20,1893-08-26,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991806
189334,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1893-08-20,1893-08-26,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991806
189335,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1893-08-28,1893-09-03,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991810
189336,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1893-09-03,1893-09-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991815
189337,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1893-09-10,1893-09-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991815
189337,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1893-09-10,1893-09-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991815
189337,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1893-09-10,1893-09-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991815
189338,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1893-09-17,1893-09-23,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991816
189338,US,AL,MOBILE,CITY,DIPHTHERIA,DEATHS,1,1893-09-17,1893-09-23,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991816
189340,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1893-10-01,1893-10-07,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991856
189340,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1893-10-01,1893-10-07,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991856
189340,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,2,1893-10-01,1893-10-07,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991856
189341,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1893-10-08,1893-10-14,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991818
189341,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1893-10-08,1893-10-14,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991818
189342,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1893-10-15,1893-10-21,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991818
189343,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1893-10-22,1893-10-28,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991858
189343,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1893-10-22,1893-10-28,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991858
189344,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1893-10-29,1893-11-04,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991861
189344,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1893-10-29,1893-11-04,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991861
189344,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1893-10-29,1893-11-04,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991861
189345,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1893-11-05,1893-11-11,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991865
189346,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1893-11-12,1893-11-18,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991866
189347,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1893-11-19,1893-11-25,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991868
189347,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1893-11-19,1893-11-25,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991868
189348,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1893-11-26,1893-12-02,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991868
189349,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1893-12-03,1893-12-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991869
189350,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1893-12-10,1893-12-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991872
189349,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1893-12-06,1893-12-12,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991915
189352,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1893-12-24,1893-12-30,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991921
189401,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1893-12-31,1894-01-06,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991921
189401,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1893-12-31,1894-01-06,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991921
189402,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1894-01-07,1894-01-13,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991924
189402,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1894-01-07,1894-01-13,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991924
189403,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1894-01-14,1894-01-20,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991924
189404,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1894-01-21,1894-01-27,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991926
189405,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1894-01-28,1894-02-03,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991928
189406,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1894-02-04,1894-02-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991930
189407,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,5,1894-02-11,1894-02-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991930
189407,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1894-02-11,1894-02-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991930
189408,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,5,1894-02-18,1894-02-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991934
189408,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1894-02-18,1894-02-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991934
189408,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1894-02-18,1894-02-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991934
189409,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1894-02-25,1894-03-03,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991936
189409,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1894-02-25,1894-03-03,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991936
189410,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1894-03-04,1894-03-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991940
189410,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,2,1894-03-04,1894-03-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991940
189412,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1894-03-18,1894-03-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991943
189413,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1894-03-25,1894-03-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991941
189414,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1894-04-01,1894-04-07,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991946
189415,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1894-04-08,1894-04-14,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991948
189416,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1894-04-15,1894-04-21,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991950
189415,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1894-04-06,1894-04-12,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991952
189418,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1894-04-29,1894-05-05,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991955
189419,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1894-05-06,1894-05-12,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991954
189420,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1894-05-13,1894-05-19,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991967
189421,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1894-05-20,1894-05-26,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991958
189422,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,6,1894-05-27,1894-06-02,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991961
189422,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1894-05-27,1894-06-02,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991961
189423,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1894-06-03,1894-06-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991963
189423,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1894-06-03,1894-06-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991963
189424,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1894-06-10,1894-06-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991971
189424,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1894-06-10,1894-06-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991971
189424,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1894-06-10,1894-06-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991971
189425,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1894-06-17,1894-06-23,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991973
189426,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1894-06-24,1894-06-30,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991965
189426,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1894-06-24,1894-06-30,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991965
189427,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1894-07-01,1894-07-07,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991975
189427,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1894-07-01,1894-07-07,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991975
189428,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1894-07-08,1894-07-14,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991969
189429,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1894-07-15,1894-07-21,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991977
189429,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1894-07-15,1894-07-21,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991977
189430,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1894-07-22,1894-07-28,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991978
189430,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1894-07-22,1894-07-28,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991978
189431,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1894-07-29,1894-08-04,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991981
189432,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1894-08-05,1894-08-11,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991979
189433,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1894-08-12,1894-08-18,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991982
189433,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1894-08-12,1894-08-18,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991982
189434,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1894-08-19,1894-08-25,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991986
189435,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1894-08-26,1894-09-01,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991989
189436,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1894-09-02,1894-09-08,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991989
189437,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,5,1894-09-09,1894-09-15,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992001
189438,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1894-09-16,1894-09-22,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992001
189439,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1894-09-23,1894-09-29,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992002
189440,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1894-09-30,1894-10-06,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992003
189441,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1894-10-07,1894-10-13,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991997
189442,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1894-10-14,1894-10-20,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992005
189442,US,AL,MOBILE,CITY,DIPHTHERIA,DEATHS,1,1894-10-14,1894-10-20,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992005
189443,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,5,1894-10-21,1894-10-27,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992007
189443,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1894-10-21,1894-10-27,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992007
189444,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1894-10-28,1894-11-03,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992010
189445,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1894-11-04,1894-11-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992009
189447,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1894-11-18,1894-11-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992014
189447,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1894-11-18,1894-11-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992014
189448,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1894-11-25,1894-12-01,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992016
189449,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1894-12-02,1894-12-08,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992019
189449,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1894-12-02,1894-12-08,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992019
189450,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1894-12-09,1894-12-15,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992026
189452,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1894-12-23,1894-12-29,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992022
189501,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1894-12-29,1895-01-04,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992028
189502,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1895-01-05,1895-01-11,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992030
189502,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1895-01-05,1895-01-11,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992030
189503,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1895-01-12,1895-01-18,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992032
189503,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1895-01-12,1895-01-18,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992032
189504,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1895-01-19,1895-01-25,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992034
189505,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1895-01-26,1895-02-01,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992035
189505,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1895-01-26,1895-02-01,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992035
189506,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1895-02-02,1895-02-08,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992038
189507,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,6,1895-02-09,1895-02-15,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992042
189508,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1895-02-16,1895-02-22,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992041
189510,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1895-03-02,1895-03-08,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992045
189601,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1895-12-28,1896-01-03,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1999614
189602,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1896-01-05,1896-01-11,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1999617
189603,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1896-01-12,1896-01-18,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1999619
189604,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1896-01-19,1896-01-25,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1999619
189605,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1896-01-26,1896-02-01,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1999623
189606,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1896-02-02,1896-02-08,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1999624
189607,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1896-02-09,1896-02-15,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1999624
189608,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1896-02-16,1896-02-22,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1999626
189609,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1896-02-23,1896-02-29,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1999632
189610,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1896-03-01,1896-03-07,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1999627
189611,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1896-03-08,1896-03-14,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1999625
189613,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,5,1896-03-22,1896-03-28,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1999634
189615,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1896-04-06,1896-04-12,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1999635
189615,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1896-04-05,1896-04-11,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1999629
189616,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1896-04-12,1896-04-18,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1999629
189617,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1896-04-19,1896-04-25,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1999630
