epi_week,country,state,loc,loc_type,disease, event,number,from_date,to_date,url
188951,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,7,1889-12-15,1889-12-21,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991808
188951,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,7,1889-12-15,1889-12-21,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991808
188952,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,1889-12-22,1889-12-28,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991808
188952,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,1889-12-22,1889-12-28,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991808
189001,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,1889-12-29,1890-01-04,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991809
189001,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,2,1889-12-29,1890-01-04,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991809
189001,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,5,1889-12-29,1890-01-04,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991809
189001,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1889-12-29,1890-01-04,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991809
189002,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,5,1890-01-05,1890-01-11,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991811
189002,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,4,1890-01-05,1890-01-11,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991811
189002,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1890-01-05,1890-01-11,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991811
189003,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1890-01-12,1890-01-18,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991813
189003,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,2,1890-01-12,1890-01-18,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991813
189003,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,2,1890-01-12,1890-01-18,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991813
189005,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1890-01-26,1890-02-01,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991819
189005,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,1890-01-26,1890-02-01,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991819
189007,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1890-02-09,1890-02-15,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991854
189006,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1890-02-02,1890-02-08,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991853
189006,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,1890-02-02,1890-02-08,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991853
189008,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1890-02-16,1890-02-22,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991855
189008,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,2,1890-02-16,1890-02-22,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991855
189008,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1890-02-16,1890-02-22,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991855
189010,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1890-03-02,1890-03-08,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991859
189010,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,2,1890-03-02,1890-03-08,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991859
189011,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,8,1890-03-09,1890-03-15,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991862
189011,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,1,1890-03-09,1890-03-15,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991862
189012,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,5,1890-03-16,1890-03-22,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991862
189012,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,1,1890-03-16,1890-03-22,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991862
189013,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,1890-03-23,1890-03-29,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991864
189013,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,2,1890-03-23,1890-03-29,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991864
189014,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1890-03-30,1890-04-05,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991867
189014,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,1890-03-30,1890-04-05,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991867
189015,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1890-04-06,1890-04-12,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991870
189016,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,1890-04-13,1890-04-19,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991871
189016,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,2,1890-04-13,1890-04-19,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991871
189017,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,1890-04-20,1890-04-26,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991873
189018,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,1890-04-27,1890-05-03,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991914
189018,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,1,1890-04-27,1890-05-03,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991914
189018,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1890-04-27,1890-05-03,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991914
189019,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,1,1890-05-04,1890-05-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991919
189019,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,2,1890-05-04,1890-05-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991919
189020,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1890-05-11,1890-05-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991920
189020,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,1,1890-05-11,1890-05-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991920
189020,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,1890-05-11,1890-05-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991920
189020,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1890-05-11,1890-05-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991920
189021,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,1890-05-18,1890-05-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991925
189021,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,1890-05-18,1890-05-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991925
189021,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1890-05-18,1890-05-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991925
189022,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1890-05-25,1890-05-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991927
189023,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1890-06-01,1890-06-07,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991927
189025,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,1890-06-13,1890-06-19,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991929
189025,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,1890-06-13,1890-06-19,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991929
189025,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,7,1890-06-15,1890-06-21,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991931
189026,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,7,1890-06-22,1890-06-28,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991935
189026,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,1890-06-22,1890-06-28,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991935
189027,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,7,1890-06-29,1890-07-05,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991935
189027,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,1,1890-06-29,1890-07-05,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991935
189027,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,2,1890-06-29,1890-07-05,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991935
189027,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1890-06-29,1890-07-05,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991935
189028,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,6,1890-07-06,1890-07-12,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991937
189028,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1890-07-06,1890-07-12,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991937
189029,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,10,1890-07-13,1890-07-19,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991938
189029,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1890-07-13,1890-07-19,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991938
189030,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,6,1890-07-20,1890-07-26,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991942
189030,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,1890-07-20,1890-07-26,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991942
189030,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1890-07-20,1890-07-26,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991942
189031,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,8,1890-07-27,1890-08-02,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991944
189031,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,2,1890-07-27,1890-08-02,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991944
189031,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,1890-07-27,1890-08-02,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991944
189032,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,6,1890-08-03,1890-08-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991945
189032,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,2,1890-08-03,1890-08-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991945
189033,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,1890-08-10,1890-08-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991947
189034,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,6,1890-08-17,1890-08-23,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991949
189034,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,2,1890-08-17,1890-08-23,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991949
189034,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1890-08-17,1890-08-23,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991949
189035,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,7,1890-08-24,1890-08-30,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991953
189035,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,2,1890-08-24,1890-08-30,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991953
189035,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,6,1890-08-24,1890-08-30,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991953
189036,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,8,1890-08-31,1890-09-06,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991953
189036,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,1,1890-08-31,1890-09-06,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991953
189036,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,4,1890-08-31,1890-09-06,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991953
189037,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,7,1890-09-09,1890-09-15,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991957
189037,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,3,1890-09-09,1890-09-15,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991957
189038,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,8,1890-09-14,1890-09-20,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991960
189038,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,4,1890-09-14,1890-09-20,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991960
189038,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1890-09-14,1890-09-20,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991960
189039,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,1890-09-21,1890-09-27,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991959
189039,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,7,1890-09-21,1890-09-27,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991959
189039,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1890-09-21,1890-09-27,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991959
189040,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,7,1890-09-28,1890-10-04,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991962
189040,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,2,1890-09-28,1890-10-04,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991962
189040,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1890-09-28,1890-10-04,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991962
189041,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,7,1890-10-08,1890-10-14,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991964
189041,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,2,1890-10-08,1890-10-14,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991964
189041,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1890-10-08,1890-10-14,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991964
189042,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,11,1890-10-12,1890-10-18,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991972
189042,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,1,1890-10-12,1890-10-18,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991972
189042,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,3,1890-10-12,1890-10-18,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991972
189043,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,1890-10-19,1890-10-25,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991974
189043,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,4,1890-10-19,1890-10-25,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991974
189044,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,5,1890-10-26,1890-11-01,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991974
189044,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,7,1890-10-26,1890-11-01,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991974
189045,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,5,1890-11-02,1890-11-08,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991968
189045,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,10,1890-11-02,1890-11-08,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991968
189045,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,2,1890-11-02,1890-11-08,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991968
189046,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,10,1890-11-09,1890-11-15,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991976
189046,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,3,1890-11-09,1890-11-15,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991976
189047,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,1890-11-16,1890-11-22,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991976
189047,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,6,1890-11-16,1890-11-22,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991976
189048,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,1890-11-23,1890-11-29,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991980
189048,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,1,1890-11-23,1890-11-29,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991980
189048,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,3,1890-11-23,1890-11-29,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991980
189049,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,1890-11-30,1890-12-06,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991980
189049,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,2,1890-11-30,1890-12-06,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991980
189050,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,6,1890-12-07,1890-12-13,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991992
189050,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,6,1890-12-07,1890-12-13,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991992
189051,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,5,1890-12-14,1890-12-20,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991984
189051,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,1,1890-12-14,1890-12-20,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991984
189051,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,4,1890-12-14,1890-12-20,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991984
189052,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,1890-12-21,1890-12-27,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991987
189052,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,5,1890-12-21,1890-12-27,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991987
189053,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1890-12-28,1891-01-03,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991988
189053,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,6,1890-12-28,1891-01-03,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991988
189053,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,2,1890-12-28,1891-01-03,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991988
189101,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1891-01-04,1891-01-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991993
189101,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,3,1891-01-04,1891-01-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991993
189102,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,5,1891-01-11,1891-01-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991994
189102,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,8,1891-01-11,1891-01-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991994
189103,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1891-01-18,1891-01-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991995
189103,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,3,1891-01-18,1891-01-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991995
189103,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,2,1891-01-18,1891-01-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991995
189104,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,1891-01-25,1891-01-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991998
189104,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,1,1891-01-25,1891-01-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991998
189104,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,1891-01-25,1891-01-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991998
189105,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1891-02-01,1891-02-07,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991999
189105,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,2,1891-02-01,1891-02-07,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1991999
189106,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,1891-02-08,1891-02-14,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992004
189106,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,3,1891-02-08,1891-02-14,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992004
189106,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1891-02-08,1891-02-14,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992004
189107,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1891-02-15,1891-02-21,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992000
189107,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,3,1891-02-15,1891-02-21,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992000
189108,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,5,1891-02-22,1891-02-28,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992006
189108,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,2,1891-02-22,1891-02-28,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992006
189109,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,19,1891-03-01,1891-03-07,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992008
189109,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1891-03-01,1891-03-07,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992008
189109,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,1,1891-03-01,1891-03-07,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992008
189109,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,1891-03-01,1891-03-07,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992008
189109,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1891-03-01,1891-03-07,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992008
189110,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,13,1891-03-08,1891-03-14,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992011
189110,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1891-03-08,1891-03-14,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992011
189110,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,1,1891-03-08,1891-03-14,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992011
189110,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,4,1891-03-08,1891-03-14,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992011
